Id,Start,Name,Impact,Currency
1c17fec1-5c50-4e97-8b8c-a4e014f78987,02/09/2021 17:00:00,USDA WASDE Report,LOW,USD
080b4cec-92c3-4bce-93c5-f926e64b47ec,02/09/2021 18:00:00,3-Year Note Auction,LOW,USD
9e2e7969-64a6-4e39-ab27-94c99470fdd6,02/09/2021 21:30:00,API Weekly Crude Oil Stock,LOW,USD
87404a34-56ff-4c57-bb3e-bed6c2257d98,02/09/2021 23:30:00,Westpac Consumer Confidence,MEDIUM,AUD
6edaa304-fe01-42fb-aedc-375a68ecaacb,02/09/2021 23:50:00,Producer Price Index (MoM),LOW,JPY
1cb5ccfe-0870-4144-a1b6-22d773e09728,02/09/2021 23:50:00,Producer Price Index (YoY),LOW,JPY
793fb14b-2c64-4c0c-91ed-5bdc18179bd8,02/10/2021 00:00:00,HIA New Home Sales (MoM),MEDIUM,AUD
f62130cf-f997-477d-9b7a-6a0a977b36db,02/10/2021 01:30:00,Consumer Price Index (MoM),MEDIUM,CNY
54c4cd0a-788f-422e-ab41-b2c4b3a86073,02/10/2021 01:30:00,Producer Price Index (YoY),MEDIUM,CNY
3ed353a1-b182-46a4-bdcf-af68642d77de,02/10/2021 01:30:00,Consumer Price Index (YoY),HIGH,CNY
b2e9e6a5-1b9d-4ee1-82ca-f4c906c26639,02/10/2021 06:00:00,Machine Tool Orders (YoY),LOW,JPY
b2021b7b-6ba7-4cf0-a4cb-256bb67ac615,02/10/2021 07:00:00,Gross Domestic Product (YoY),MEDIUM,GBP
c45efc31-96e1-4c44-988b-8d6b2fb413a8,02/10/2021 07:00:00,Gross Domestic Product (QoQ),HIGH,GBP
5d3f38f6-a475-44ee-af73-83eb01751432,02/10/2021 07:00:00,Consumer Price Index (YoY),LOW,EUR
df97e447-2d14-4f2c-9920-51e0978710c7,02/10/2021 07:00:00,Consumer Price Index (MoM),LOW,EUR
472b160e-452c-4db1-8906-cfe3754d3d27,02/10/2021 07:00:00,Harmonized Index of Consumer Prices (YoY),HIGH,EUR
81569c67-e670-42a1-96eb-09b45b272da7,02/10/2021 07:00:00,Harmonized Index of Consumer Prices (MoM),LOW,EUR
35890931-1b47-4613-80c0-57f43b459ff3,02/10/2021 07:00:00,New Loans,LOW,CNY
0a44d135-3c5b-4bc6-aece-237caa63611a,02/10/2021 07:00:00,M2 Money Supply (YoY),LOW,CNY
a2a099e4-4b99-4b46-9e2e-0b480903eee9,02/10/2021 07:45:00,Industrial Output (MoM),LOW,EUR
36e80038-0ef4-41e1-9c8f-19cc7e5ace8f,02/10/2021 09:00:00,ZEW Survey – Economic Sentiment,MEDIUM,EUR
0ea21e97-f7a4-45fc-a886-802ee5cb084f,02/10/2021 09:00:00,ZEW Survey – Current Situation,MEDIUM,EUR
594d7dd9-78d8-4799-90c7-8c44f6eb5e6e,02/10/2021 09:00:00,ZEW Survey – Economic Sentiment,MEDIUM,EUR
7de34452-fbe2-423f-845f-29c30ee22122,02/10/2021 09:30:00,30-y Bond Auction,LOW,GBP
7455af86-e0d8-41c7-bb85-bd51e255f8bf,02/10/2021 12:00:00,MBA Mortgage Applications,LOW,USD
c9f0c996-9d84-47bc-b372-e311d4cad0a8,02/10/2021 13:15:00,Housing Starts s.a (YoY),LOW,CAD
5edadc4d-6321-464f-b7cb-f27f21b23f46,02/10/2021 15:00:00,Wholesale Inventories,LOW,USD
a6f93a5d-2bad-4b9d-81ef-a679486cb8d1,02/10/2021 15:00:00,National Foundation Day,NONE,JPY
a7da18a2-70d0-4141-8b9c-fc1cb2941739,02/10/2021 15:30:00,EIA Crude Oil Stocks Change,LOW,USD
40dda78b-3aa1-4abe-82e8-8596b0de5328,02/10/2021 18:00:00,10-Year Note Auction,LOW,USD
bcb28c19-aded-40a1-bd0c-9055505f6fa4,02/10/2021 19:00:00,Monthly Budget Statement,MEDIUM,USD
5457114d-61bd-4c26-80bf-79de9ee7e713,02/10/2021 21:45:00,Electronic Card Retail Sales  (MoM),LOW,NZD
89337b08-253a-4b47-9267-72a66f26bf29,02/10/2021 21:45:00,Electronic Card Retail Sales (YoY),LOW,NZD
20a6be79-86f4-493d-8ef3-7a911e8bdb87,02/10/2021 23:50:10,Foreign Investment in Japan Stocks,LOW,JPY
182d082e-3792-4e3a-9313-176be04af11d,02/10/2021 23:50:10,Foreign Bond Investment,LOW,JPY
d3c79659-19d7-4a61-b059-27ae6103fec3,02/11/2021 00:00:00,Consumer Inflation Expectations,MEDIUM,AUD
72b3107d-49b4-4d3d-b53c-7d1c026064a4,02/11/2021 00:01:00,RICS Housing Price Balance,LOW,GBP
73931e9e-d444-4d5f-a9b3-8b25dc94f37b,02/11/2021 07:00:00,Index of Services (3M/3M),LOW,GBP
ac209115-7d1d-4628-9d9f-961b080e3f8b,02/11/2021 07:00:00,FDI - Foreign Direct Investment (YTD) (YoY),MEDIUM,CNY
e90fd8e6-2a7b-4160-a75f-fe76dee5f601,02/11/2021 08:00:00,NIESR GDP Estimate (3M),MEDIUM,GBP
c3f8218e-a3a7-487b-a1c3-ff55af5ee6ff,02/11/2021 10:30:00,10-y Bond Auction,MEDIUM,EUR
9d6fbe5f-52a9-4495-afdf-3fea2c9fc2eb,02/11/2021 13:30:00,Consumer Price Index Core s.a,MEDIUM,USD
cf76a15a-50b3-42f6-882b-aa2894f12209,02/11/2021 13:30:00,Continuing Jobless Claims,MEDIUM,USD
ca963c7f-72b9-4d1e-a614-247bde602eb5,02/11/2021 13:30:00,Consumer Price Index (MoM),MEDIUM,USD
05439227-33dd-406e-9cb6-ea6025b5bf2d,02/11/2021 13:30:00,Consumer Price Index n.s.a (MoM),LOW,USD
cc6c34d1-fb23-45a4-b77c-22cec5edb5ce,02/11/2021 13:30:00,Initial Jobless Claims,MEDIUM,USD
7c36a242-cb20-461d-8dcf-87c8eed2becb,02/11/2021 13:30:00,Consumer Price Index ex Food & Energy (MoM),HIGH,USD
1d3a9c52-9ddc-4621-ae36-6424e4a4b2c4,02/11/2021 13:30:00,Initial Jobless Claims 4-week average,MEDIUM,USD
fafdecba-5703-418c-9dfd-5198baee71e9,02/11/2021 13:30:00,Consumer Price Index (YoY),MEDIUM,USD
386a9a3b-60bc-4a29-bed7-f0186fee9362,02/11/2021 13:30:00,Consumer Price Index ex Food & Energy (YoY),HIGH,USD
ffa8ee9c-b2df-4002-a423-df41787e2fbd,02/11/2021 15:30:00,EIA Natural Gas Storage Change,LOW,USD
80fdece9-c9bf-45f9-99be-9e8a7f580dc0,02/11/2021 16:00:00,"Chinese New Year Eve ",NONE,CNY
98fba25b-f9c7-458f-8934-2c5cf54456b2,02/11/2021 16:00:00,Chinese New Year,NONE,CNY
fb0a6da3-9c92-4aa1-93f3-22a9b12807ef,02/11/2021 16:30:00,4-Week Bill Auction,LOW,USD
8531dcc7-72db-469a-acdf-ebe543e173e8,02/11/2021 18:01:00,30-Year Bond Auction,LOW,USD
be6b95af-95ee-48df-892a-f3380155da90,02/11/2021 21:45:00,Food Price Index (MoM),LOW,NZD
5f1948a1-7e46-4f60-8c0f-4465b24b03d8,02/12/2021 07:00:00,Trade Balance; non-EU,LOW,GBP
7beb096c-7c1c-4fff-8085-65854ce2dcfc,02/12/2021 07:00:00,Industrial Production (YoY),LOW,GBP
334e398b-5e0b-4e18-84b7-bd086731c9e2,02/12/2021 07:00:00,Total Business Investment (YoY),LOW,GBP
f6d7592b-db3e-4180-914f-95caf724ea16,02/12/2021 07:00:00,Manufacturing Production (MoM),MEDIUM,GBP
c6f61712-c804-4a7c-afb8-f922098254de,02/12/2021 07:00:00,Industrial Production (MoM),MEDIUM,GBP
78a76073-841b-4f85-b612-32aff9aca685,02/12/2021 07:00:00,Total Trade Balance,LOW,GBP
a1fd9769-80b6-44f4-923a-bb09b1593341,02/12/2021 07:00:00,Goods Trade Balance,LOW,GBP
5f6fef9a-0d6e-4c2a-b70d-99602ef751a2,02/12/2021 07:00:00,Gross Domestic Product (MoM),MEDIUM,GBP
c7b37340-8d60-4f93-9185-8d4c7a087c7c,02/12/2021 07:00:00,Total Business Investment (QoQ),LOW,GBP
61dc07a6-4239-4a2e-ae9f-1c4d799b2dcb,02/12/2021 07:00:00,Manufacturing Production (YoY),MEDIUM,GBP
6a67c90c-7baf-4d14-84b0-c2fe0669f1e2,02/12/2021 07:30:00,Producer and Import Prices (MoM),LOW,CHF
eb31704d-1c30-4dc3-b062-c37c75efa286,02/12/2021 07:30:00,Consumer Price Index (YoY),MEDIUM,CHF
265d442e-556d-4eaf-9525-61caac90b284,02/12/2021 07:30:00,Consumer Price Index (MoM),LOW,CHF
5a351845-2a5c-4012-9f48-e34689b540b9,02/12/2021 07:30:00,Producer and Import Prices (YoY),LOW,CHF
36a6b422-387d-4a65-9f11-575ec70348b0,02/12/2021 08:00:00,HICP (YoY),LOW,EUR
ab47a1de-1c6d-4101-94aa-0cf0a9ff3a74,02/12/2021 08:00:00,HICP (MoM),LOW,EUR
81ab9bda-f49b-45e9-8ce6-de01f76b3a21,02/12/2021 08:00:00,Consumer Price Index (MoM),LOW,EUR
b42d8256-a00c-4176-b6ad-f61a625c4347,02/12/2021 08:00:00,Consumer Price Index (YoY),LOW,EUR
a3f8895f-8c59-4cdb-84cd-94892a892e24,02/12/2021 10:00:00,Industrial Production w.d.a. (YoY),LOW,EUR
b493ffb6-92ab-44e5-997c-3aec0ceb21f3,02/12/2021 10:00:00,Industrial Production s.a. (MoM),MEDIUM,EUR
7318d569-88e8-497a-b8dd-3e7eb80ec91f,02/12/2021 13:30:00,Wholesale Sales (MoM),LOW,CAD
184049e9-cb1a-42ba-9fcf-ff0902fbab21,02/12/2021 15:00:00,Michigan Consumer Sentiment Index,HIGH,USD
33b3c068-86ed-42c0-81e4-87c36d7d6be3,02/12/2021 18:00:00,Baker Hughes US Oil Rig Count,LOW,USD
5682c966-9826-4ace-a424-3f865135ddec,02/12/2021 20:30:00,CFTC Gold NC Net Positions,LOW,USD
4815b536-6a7c-4216-a225-8207001b9ba1,02/12/2021 20:30:00,CFTC Oil NC Net Positions,LOW,USD
9f563421-bf5f-4151-b315-4f77435d3232,02/12/2021 20:30:00,CFTC S&P 500 NC Net Positions,LOW,USD
a06b6673-73d9-4023-985f-aaf0c92b5e2e,02/12/2021 20:30:00,CFTC GBP NC Net Positions,LOW,GBP
023c3eb2-f990-4b0b-8100-4ba8b0b7ddad,02/12/2021 20:30:00,CFTC JPY NC Net Positions,LOW,JPY
25ad28d5-85c6-4d26-b288-276bdf2b3365,02/12/2021 20:30:00,CFTC EUR NC Net Positions,LOW,EUR
adb6c2a4-c1af-465a-8683-1d2e4695c926,02/12/2021 20:30:00,CFTC AUD NC Net Positions,LOW,AUD
60fe74c1-9598-4206-aceb-b8718ec09e92,02/14/2021 23:50:00,Gross Domestic Product Deflator (YoY),LOW,JPY
46762479-5e46-405b-97a7-663eac08e9fe,02/14/2021 23:50:00,Gross Domestic Product Annualized,MEDIUM,JPY
153feb84-2ab7-461e-8fca-78075d28442f,02/14/2021 23:50:00,Gross Domestic Product (QoQ),HIGH,JPY
ac37c0a5-d451-455f-b499-41a88a4038e6,02/15/2021 00:01:00,Rightmove House Price Index (MoM),LOW,GBP
c72676e5-760e-47ff-8adf-da2c90f50fb0,02/15/2021 00:01:00,Rightmove House Price Index (YoY),LOW,GBP
74757c5f-163f-4a7b-a9f9-097ffdaef5e4,02/15/2021 01:30:00,"House Price Index ",LOW,CNY
58550a03-18ec-499d-b53c-0b1ffb778798,02/15/2021 04:30:00,Industrial Production (YoY),MEDIUM,JPY
26a87188-1e9a-4fa4-8fe7-918964d1093d,02/15/2021 04:30:00,Capacity Utilization,LOW,JPY
69d3bfaf-d7f6-4c1d-90d8-b773da26f348,02/15/2021 04:30:00,Industrial Production (MoM),LOW,JPY
d5134f20-18b5-4fe4-99e6-656812d9bb94,02/15/2021 05:00:00,Presidents' Day,NONE,USD
fc1dfa42-88c6-4898-bf4c-278f4f80c390,02/15/2021 05:00:00,Family Day,NONE,CAD
7711053b-610f-40d6-94e1-fc34df3cd0eb,02/15/2021 10:00:00,Global Trade Balance,LOW,EUR
865b8df3-afca-4ddf-88e9-7eaeae4b101b,02/15/2021 10:00:00,Trade Balance EU,LOW,EUR
2081d32b-829f-4904-ba61-d8bdc5d6cc6a,02/15/2021 10:00:00,Trade Balance n.s.a.,LOW,EUR
2e3e8ec3-e305-45f4-a6e8-403d707e81a6,02/15/2021 10:00:00,Gross Domestic Product s.a. (QoQ),HIGH,EUR
b9ad01a4-aa41-4e9a-a23e-9d8c0360e409,02/15/2021 10:00:00,Gross Domestic Product s.a. (YoY),HIGH,EUR
1015011d-14c7-4c7a-a5f8-e18ddb3fa155,02/15/2021 10:00:00,Trade Balance s.a.,LOW,EUR
844f30d1-cd52-4486-ad7b-a14a6639947b,02/15/2021 11:00:00,German Buba Monthly Report,LOW,EUR
d5ae4fa0-f33f-4172-aebd-47ef6903bc73,02/15/2021 13:30:00,Manufacturing Sales (MoM),LOW,CAD
ece79d79-b757-49ed-8960-06aaeeff347b,02/15/2021 21:45:00,Visitor Arrivals (YoY),LOW,NZD
ea19d7a5-5fcb-4979-9bd8-195ba7467da9,02/16/2021 00:30:00,RBA Meeting Minutes,HIGH,AUD
79950af7-05b3-445b-b15c-cbb5e288d0d4,02/16/2021 04:30:00,Tertiary Industry Index (MoM),LOW,JPY
21489bee-b7f8-46d7-a62a-c3f853e8855e,02/16/2021 06:30:00,ILO Unemployment,LOW,EUR
ca76e9d2-cb6f-4307-aa8a-a788c586acec,02/16/2021 10:00:00,Employment Change (YoY),LOW,EUR
98873448-70c9-4520-9c94-fb74e7aa9f28,02/16/2021 10:00:00,Employment Change (QoQ),LOW,EUR
2a13d324-d010-4979-b240-092a334ba043,02/16/2021 13:30:00,NY Empire State Manufacturing Index,LOW,USD
ed115928-2acf-472f-821c-93dad4683415,02/16/2021 13:30:00,Foreign Portfolio Investment in Canadian Securities,LOW,CAD
0f22a9f9-715a-4301-8143-03ce2835dc1a,02/16/2021 13:30:00,Canadian Portfolio Investment in Foreign Securities,LOW,CAD
60edaa6a-c29a-40a6-b758-1cbb0747b0e4,02/16/2021 15:00:00,NAHB Housing Market Index,LOW,USD
d23997b6-3310-47a3-a80b-c0126d5adddd,02/16/2021 15:00:00,GDT Price Index,LOW,NZD
6afcc69c-f121-4c46-b021-d1a13a9e4a47,02/16/2021 16:30:00,3-Month Bill Auction,LOW,USD
0c3eae4b-52d0-45fb-8c93-098109e77c41,02/16/2021 16:30:00,6-Month Bill Auction,LOW,USD
3ebfca11-add6-4763-b71b-89873f1f9deb,02/16/2021 21:00:00,Total Net TIC Flows,LOW,USD
26e214c8-e024-4859-8c3d-3888f0ed6fff,02/16/2021 21:00:00,Net Long-Term TIC Flows,LOW,USD
430f10b4-ebc6-4c25-abdf-d574733af07f,02/16/2021 23:50:00,Adjusted Merchandise Trade Balance,LOW,JPY
fd9d4106-8f25-400f-bb13-ef8d50af3f57,02/16/2021 23:50:00,Machinery Orders (MoM),LOW,JPY
4de37ca5-cff7-459d-9448-7ac1f8fb2d4d,02/16/2021 23:50:00,Merchandise Trade Balance Total,MEDIUM,JPY
06749db6-0be8-45b5-b1d9-d567605a8ecf,02/16/2021 23:50:00,Imports (YoY),MEDIUM,JPY
8e1ebba1-9e6b-41bd-b823-e2499d4b8314,02/16/2021 23:50:00,Exports (YoY),MEDIUM,JPY
64a7f559-7e9c-4a40-9417-8ca55abf9cbf,02/16/2021 23:50:00,Machinery Orders (YoY),LOW,JPY
c58173ac-929f-4336-9625-aca0dfa9f5c9,02/17/2021 00:00:00,Eurogroup Meeting,MEDIUM,EUR
f3efd545-794e-4177-953c-c5bbeaaf03d7,02/17/2021 07:00:00,Consumer Price Index (MoM),MEDIUM,GBP
0706ea61-f446-470b-b961-e9b15424f29b,02/17/2021 07:00:00,Retail Price Index (YoY),MEDIUM,GBP
90b0fbb4-3cc2-4364-b11c-242219336ec3,02/17/2021 07:00:00,"PPI Core Output (YoY) n.s.a ",MEDIUM,GBP
0a5d6954-1fa9-4fd2-8f88-0266943f4706,02/17/2021 07:00:00,Consumer Price Index (YoY),HIGH,GBP
ed1018d1-301b-480b-84eb-07fd29d10d96,02/17/2021 07:00:00,Core Consumer Price Index (YoY),MEDIUM,GBP
15b3987d-9440-40b2-ac4e-288416f1945e,02/17/2021 07:00:00,Producer Price Index - Input (MoM) n.s.a,LOW,GBP
07cbd529-b3ea-467a-8af4-5c685f774818,02/17/2021 07:00:00,Producer Price Index - Input (YoY) n.s.a,LOW,GBP
d6ccfaa8-3360-4468-b0e3-f25860f9fdf9,02/17/2021 07:00:00,Retail Price Index (MoM),MEDIUM,GBP
7bab41be-1a7e-4f91-8b9f-01218947a0b6,02/17/2021 07:00:00,Producer Price Index - Output (MoM) n.s.a,LOW,GBP
bca90633-3a70-4388-85f2-1c0b3216a0b0,02/17/2021 07:00:00,Producer Price Index - Output (YoY) n.s.a,LOW,GBP
dd6efada-0616-48b2-82d3-0f587cf8b3d3,02/17/2021 07:00:00,PPI Core Output (MoM) n.s.a,MEDIUM,GBP
665ff5c7-8f34-4728-987c-e5a121136607,02/17/2021 07:00:00,Wholesale Price Index (YoY),LOW,EUR
a9733f0d-f0f7-4f1b-a899-d59bb5d4cbd4,02/17/2021 07:00:00,Wholesale Price Index (MoM),LOW,EUR
ec5dd0db-0679-4dda-a75e-a8a688d95407,02/17/2021 09:00:00,Industrial Sales s.a. (MoM),LOW,EUR
eeb33291-dc5e-4b0f-8464-a22410655611,02/17/2021 09:00:00,Industrial Orders s.a (MoM),LOW,EUR
8e0af3fa-76de-42db-95ec-b44fba282953,02/17/2021 09:00:00,Industrial Sales n.s.a. (YoY),LOW,EUR
43fdc9ca-f9d3-4b07-b7bf-b5ca2f01e9c5,02/17/2021 09:00:00,Industrial Orders n.s.a (YoY),LOW,EUR
43b9cd64-d58b-4e41-8110-4ed9782637f2,02/17/2021 09:30:00,DCLG House Price Index (YoY),LOW,GBP
23ff9ea2-633a-4ef7-bd0e-1c69d719156a,02/17/2021 10:00:00,Construction Output w.d.a (YoY),LOW,EUR
9b7093e6-78cb-467d-85d4-35813cedd00c,02/17/2021 10:00:00,Construction Output  s.a (MoM),LOW,EUR
195d17ae-7d9d-4bb7-8143-6c2d35fe7daf,02/17/2021 12:00:00,MBA Mortgage Applications,LOW,USD
c729120d-41eb-44db-9dfd-dd39c4d25b3e,02/17/2021 13:30:00,Producer Price Index (YoY),LOW,USD
f62922e4-19a1-4a41-820d-e33506545a6c,02/17/2021 13:30:00,Retail Sales ex Autos (MoM),MEDIUM,USD
cb68208a-30a4-4734-ae72-b4cbb41f57ce,02/17/2021 13:30:00,Producer Price Index ex Food & Energy (MoM),LOW,USD
19503be9-251f-470e-a92e-830b65427340,02/17/2021 13:30:00,Producer Price Index ex Food & Energy (YoY),MEDIUM,USD
9410bdfb-3013-40e8-af77-dfaf4f8bf32a,02/17/2021 13:30:00,Retail Sales Control Group,HIGH,USD
dcc87c86-512c-4784-a4e1-bfcced502df3,02/17/2021 13:30:00,Producer Price Index (MoM),LOW,USD
ef964461-793d-4785-9fef-63eacda83862,02/17/2021 13:30:00,Retail Sales (MoM),HIGH,USD
b3086b75-837b-43c3-bc62-33bae685573d,02/17/2021 13:30:00,BoC Consumer Price Index Core (YoY),HIGH,CAD
8959361e-a80f-42ee-a730-1426697d5a19,02/17/2021 13:30:00,BoC Consumer Price Index Core (MoM),MEDIUM,CAD
6f5275f0-88a5-4940-b6fa-37318cb304b1,02/17/2021 13:30:00,Consumer Price Index (YoY),MEDIUM,CAD
221ca07e-d29d-4b6e-99fc-7a6726efad4e,02/17/2021 13:30:00,Consumer Price Index - Core (MoM),MEDIUM,CAD
46ea5677-ce04-4623-86a9-6adddf4b3ee5,02/17/2021 13:30:00,Consumer Price Index (MoM),MEDIUM,CAD
eb2bc1e7-4ab4-4880-902c-3b2d047729a6,02/17/2021 13:55:00,Redbook Index (YoY),LOW,USD
1a01d363-d116-4a71-96f6-611b681bd6c6,02/17/2021 13:55:00,Redbook Index (MoM),LOW,USD
8681044b-80cf-4507-9085-b117810b008b,02/17/2021 14:15:00,Industrial Production (MoM),LOW,USD
3bdfdc75-4a92-4183-9c94-ae494ea313b5,02/17/2021 14:15:00,Capacity Utilization,LOW,USD
739e1cd4-6aab-4494-8122-0e4407b94ed7,02/17/2021 15:00:00,Business Inventories,LOW,USD
66d0e117-6d5e-4151-88b4-d7c1527bfc58,02/17/2021 18:00:00,20-Year Bond Auction,LOW,USD
74c8c6c1-b937-47be-9cb6-e3c587388bfa,02/17/2021 21:30:00,API Weekly Crude Oil Stock,LOW,USD
47fb41a6-f2d5-440e-8563-2d8141b21f3c,02/17/2021 23:30:00,Westpac Leading Index (MoM),MEDIUM,AUD
efcb1d42-5e4e-4747-be5e-5ca766c4c610,02/17/2021 23:50:10,Foreign Investment in Japan Stocks,LOW,JPY
33f70050-33cc-484a-a20d-6059a65b25a6,02/17/2021 23:50:10,Foreign Bond Investment,LOW,JPY
f308ede6-dbdc-4a1e-8c92-b1cd8c39581e,02/18/2021 00:30:00,Part-Time Employment,LOW,AUD
4d3f4e33-9605-40f6-bf93-ec01b65a36f3,02/18/2021 00:30:00,Fulltime Employment,MEDIUM,AUD
945e65b1-9018-4818-bac7-1eef3502b5a9,02/18/2021 00:30:00,Employment Change s.a.,HIGH,AUD
23fc9e8f-a668-473d-898a-d2ce5cab0d07,02/18/2021 00:30:00,Participation Rate,LOW,AUD
9460005f-3874-4166-850c-7dbf463b0888,02/18/2021 00:30:00,Unemployment Rate s.a.,HIGH,AUD
0ff7f752-0675-4a04-9766-5712414b89b1,02/18/2021 07:00:00,EcoFin Meeting,MEDIUM,EUR
3e20d2d8-6eab-4db7-b273-807bfda5eb04,02/18/2021 07:00:00,Trade Balance,LOW,CHF
9863f349-fbae-42eb-ac61-3946cfbda7f6,02/18/2021 07:00:00,Exports (MoM),LOW,CHF
ae341d2e-5ecb-4437-884d-b6cbf7629877,02/18/2021 07:00:00,Imports (MoM),LOW,CHF
933601aa-9a3d-4891-8585-9fe6083afae7,02/18/2021 10:40:00,30-y Bond Auction,LOW,EUR
09605a88-cc5b-425e-aec9-587b32e6a6a8,02/18/2021 12:30:00,ECB Monetary Policy Meeting Accounts,HIGH,EUR
0801aacd-b138-4488-9b0c-511facf4973f,02/18/2021 13:30:00,Building Permits (MoM),MEDIUM,USD
6f1c8a5e-167e-4ec4-bf5b-521528636c6a,02/18/2021 13:30:00,Import Price Index (MoM),LOW,USD
ee02dc83-b6fd-41a6-a211-b7751c0f888e,02/18/2021 13:30:00,Housing Starts (MoM),MEDIUM,USD
0efab840-25af-40e7-9432-1e3d1b92417d,02/18/2021 13:30:00,Continuing Jobless Claims,MEDIUM,USD
779a2c20-468e-41b0-be9f-4b002b15b9a0,02/18/2021 13:30:00,Philadelphia Fed Manufacturing Survey,MEDIUM,USD
9bcfcccc-1981-41f9-bf62-c64b60b77223,02/18/2021 13:30:00,Import Price Index (YoY),LOW,USD
539bb236-c2b2-4576-88e5-f5d2ae707147,02/18/2021 13:30:00,Export Price Index (MoM),LOW,USD
2f847bfd-8207-4401-a419-298dffab5368,02/18/2021 13:30:00,Export Price Index (YoY),LOW,USD
689406d0-1658-420b-9ac8-3053341ad8f4,02/18/2021 13:30:00,Building Permits Change,LOW,USD
e567dd4b-43bd-4613-b632-25ecd883b548,02/18/2021 13:30:00,Initial Jobless Claims,MEDIUM,USD
778430cc-b033-4c1e-b8c3-39eff9e79603,02/18/2021 13:30:00,Housing Starts Change,LOW,USD
25bc3ede-4b43-4bb7-8bbf-fed9c505a169,02/18/2021 13:30:00,Initial Jobless Claims 4-week average,MEDIUM,USD
0eb63416-1df5-49ba-8d1c-6c8ebcc504a9,02/18/2021 13:30:00,ADP Employment Change,LOW,CAD
09ed45ab-06d8-44f6-be30-dc8a729e67a6,02/18/2021 13:30:00,Employment Insurance Beneficiaries Change (MoM),LOW,CAD
fc277fc3-e62c-4b08-964a-1790271dcd54,02/18/2021 13:30:00,New Housing Price Index (YoY),LOW,CAD
691fa6dd-1190-4845-b83b-066b746085c4,02/18/2021 13:30:00,New Housing Price Index (MoM),LOW,CAD
27d14185-8dbb-4e87-8ab7-3e2102cc793f,02/18/2021 15:30:00,EIA Crude Oil Stocks Change,LOW,USD
0aecb32b-077f-4b09-84e9-39518708514e,02/18/2021 15:30:00,EIA Natural Gas Storage Change,LOW,USD
492d7c7b-8470-4a09-8545-d3a0338ed85e,02/18/2021 16:30:00,4-Week Bill Auction,LOW,USD
088cdfad-4559-4b04-94ed-498b9ebb8532,02/18/2021 21:45:00,Producer Price Index - Output (QoQ),LOW,NZD
d204f2f5-57f6-4a7f-a217-f8ff469f4b68,02/18/2021 21:45:00,Producer Price Index - Input (QoQ),LOW,NZD
7ee74135-3ed7-424a-99aa-05689401417a,02/18/2021 22:00:00,Commonwealth Bank Services PMI,MEDIUM,AUD
952e2385-9eff-416d-8726-0cb48a846c57,02/18/2021 22:00:00,Commonwealth Bank Manufacturing PMI,MEDIUM,AUD
0cb654b4-1d26-4075-8d2e-ee718be5c1ed,02/18/2021 22:00:00,Commonwealth Bank Composite PMI,LOW,AUD
341a54b5-d499-46be-b5b8-afb9c4bc5d08,02/18/2021 23:30:00,"National CPI ex Food, Energy (YoY)",MEDIUM,JPY
cf5d674f-fda9-45d6-84db-4f1937bd353d,02/18/2021 23:30:00,National CPI ex-Fresh Food (YoY),MEDIUM,JPY
867d8627-a439-4964-b868-0d170c67dac9,02/18/2021 23:30:00,National Consumer Price Index (YoY),MEDIUM,JPY
9508344e-5907-4aaf-bdc7-e5b12d058eb9,02/19/2021 00:01:00,GfK Consumer Confidence,MEDIUM,GBP
a349ebb0-b975-4967-b9f1-73e1c99774bb,02/19/2021 00:30:00,Jibun Bank Manufacturing PMI,LOW,JPY
8e7ce0da-1c2d-41cd-be22-a71023da77b2,02/19/2021 00:30:00,Retail Sales s.a. (MoM),HIGH,AUD
1542e33e-8312-44b1-b4c6-3357d88665e5,02/19/2021 06:45:00,Consumer Confidence,LOW,EUR
5ef6ff53-516d-447a-a43b-1c3b768f3456,02/19/2021 07:00:00,Retail Sales ex-Fuel (MoM),MEDIUM,GBP
4bf309b0-e19b-46fd-a6d8-6579a1d90e05,02/19/2021 07:00:00,Retail Sales ex-Fuel (YoY),MEDIUM,GBP
e004af93-07c3-4745-809b-1a0ba5430646,02/19/2021 07:00:00,Retail Sales (YoY),MEDIUM,GBP
250ee386-480f-445b-b7ac-c7a6f9c40655,02/19/2021 07:00:00,Retail Sales (MoM),MEDIUM,GBP
de3606e5-2a9a-4e5b-9734-25fd25d2c873,02/19/2021 07:00:00,Producer Price Index (MoM),MEDIUM,EUR
5cbe489d-45c2-4b5a-92ba-a5405387b8e9,02/19/2021 07:00:00,Producer Price Index (YoY),LOW,EUR
5c2abecf-291f-473c-96d3-81478e6afaa8,02/19/2021 07:30:00,Industrial Production (YoY),MEDIUM,CHF
3dc0c134-4241-4202-aa09-a566a86c0b79,02/19/2021 07:45:00,Business Climate in Manufacturing,LOW,EUR
a1156015-dd84-4b80-bf32-12ad6fab301b,02/19/2021 07:45:00,Consumer Spending (MoM),LOW,EUR
d26d68ae-b0a9-4ee9-ac82-492e1fa4f879,02/19/2021 07:45:00,Consumer Price Index (EU norm) (MoM),LOW,EUR
6d71dc0e-2e30-4a89-9db8-95c400becb6f,02/19/2021 07:45:00,Consumer Price Index (EU norm) (YoY),LOW,EUR
f67a59b7-fd28-4078-8f89-6ddfab14505e,02/19/2021 08:15:00,Markit Manufacturing PMI,LOW,EUR
9a7c0bc5-5623-4534-8508-b73123913017,02/19/2021 08:15:00,Markit Services PMI,LOW,EUR
