1202226,1,2020.12.24 14:55:00,2020.12.24 16:20:00,34.89,USDCHF,0
1202226,2,2020.12.28 13:30:00,2020.12.28 13:45:00,11.05,USDCHF,0
1202226,3,2020.12.29 04:30:00,2020.12.29 04:45:00,10.48,USDCHF,1
1202226,4,2020.12.29 05:55:00,2020.12.29 09:50:00,0.00,USDCHF,1
1202226,5,2020.12.29 11:45:00,2020.12.29 16:55:00,56.60,USDCHF,1
1202226,6,2020.12.29 18:15:00,2020.12.30 01:05:00,14.84,USDCHF,1
1202226,7,2020.12.30 03:35:00,2020.12.30 08:55:00,0.00,USDCHF,1
1202226,8,2020.12.30 16:05:00,2020.12.30 17:50:00,12.76,USDCHF,1
1202226,9,2020.12.30 21:00:00,2020.12.30 22:40:00,19.05,USDCHF,1
1202226,10,2020.12.30 23:40:00,2020.12.31 04:50:00,-5.77,USDCHF,1
1202226,11,2020.12.31 09:30:00,2020.12.31 09:55:00,21.73,USDCHF,1
1202226,12,2020.12.31 13:25:00,2020.12.31 16:40:00,0.00,USDCHF,1
1202226,13,2020.12.31 21:15:00,2021.01.04 09:50:00,-43.07,USDCHF,0
1202226,14,2021.01.04 10:50:00,2021.01.04 11:25:00,15.00,USDCHF,1
1202226,15,2021.01.04 13:25:00,2021.01.06 02:55:00,33.79,USDCHF,1
1202226,16,2021.01.06 09:10:00,2021.01.06 11:45:00,0.00,USDCHF,1
1202226,17,2021.01.07 00:25:00,2021.01.07 02:40:00,0.00,USDCHF,1
1202226,18,2021.01.07 12:30:00,2021.01.07 17:20:00,33.86,USDCHF,0
1202226,19,2021.01.08 03:20:00,2021.01.08 13:55:00,-73.22,USDCHF,0
1202226,20,2021.01.08 20:40:00,2021.01.11 03:20:00,19.94,USDCHF,0
1202226,21,2021.01.11 12:40:00,2021.01.11 16:35:00,0.00,USDCHF,0
1202226,22,2021.01.11 23:55:00,2021.01.12 08:55:00,0.12,USDCHF,0
1202226,23,2021.01.13 02:05:00,2021.01.13 06:25:00,0.00,USDCHF,1
1202226,24,2021.01.13 12:50:00,2021.01.13 17:35:00,-67.73,USDCHF,0
1202226,25,2021.01.14 14:25:00,2021.01.14 14:35:00,21.84,USDCHF,0
1202226,26,2021.01.15 17:05:00,2021.01.18 00:10:00,0.08,USDCHF,0
1202226,27,2021.01.18 01:55:00,2021.01.18 13:45:00,-42.60,USDCHF,0
1202226,28,2021.01.19 13:05:00,2021.01.20 12:15:00,-50.49,USDCHF,1
1202226,29,2021.01.20 14:55:00,2021.01.20 16:55:00,13.46,USDCHF,0
1202226,30,2021.01.21 13:50:00,2021.01.21 18:30:00,0.00,USDCHF,1
1202226,31,2021.01.21 20:35:00,2021.01.21 22:55:00,27.66,USDCHF,1
1202226,32,2021.01.22 04:15:00,2021.01.22 14:15:00,0.00,USDCHF,1
1202220,1,2020.12.24 03:00:00,2020.12.24 09:30:00,58.05,GBPUSD,0
1202220,2,2020.12.24 12:15:00,2020.12.24 17:55:00,-64.71,GBPUSD,0
1202220,3,2020.12.28 05:35:00,2020.12.28 11:50:00,-41.58,GBPUSD,0
1202220,4,2020.12.30 04:30:00,2020.12.30 04:50:00,15.39,GBPUSD,0
1202220,5,2020.12.30 06:50:00,2020.12.30 08:00:00,0.00,GBPUSD,0
1202220,6,2020.12.30 09:25:00,2020.12.30 11:00:00,14.79,GBPUSD,0
1202220,7,2020.12.30 12:25:00,2020.12.30 15:10:00,0.00,GBPUSD,0
1202220,8,2020.12.31 01:45:00,2020.12.31 03:10:00,34.00,GBPUSD,0
1202220,9,2020.12.31 04:10:00,2020.12.31 10:50:00,34.00,GBPUSD,0
1202220,10,2020.12.31 12:35:00,2021.01.04 06:30:00,-1.18,GBPUSD,0
1202220,11,2021.01.04 11:05:00,2021.01.04 13:05:00,21.12,GBPUSD,0
1202220,12,2021.01.06 01:45:00,2021.01.06 02:55:00,21.30,GBPUSD,0
1202220,13,2021.01.07 01:35:00,2021.01.07 01:55:00,5.76,GBPUSD,0
1202220,14,2021.01.07 08:05:00,2021.01.07 09:40:00,18.60,GBPUSD,1
1202220,15,2021.01.07 23:50:00,2021.01.08 04:45:00,-0.63,GBPUSD,1
1202220,16,2021.01.08 20:15:00,2021.01.08 20:45:00,31.95,GBPUSD,1
1202220,17,2021.01.11 01:25:00,2021.01.11 01:45:00,4.30,GBPUSD,1
1202220,18,2021.01.11 03:30:00,2021.01.11 08:35:00,0.00,GBPUSD,1
1202220,19,2021.01.12 20:40:00,2021.01.12 21:45:00,18.00,GBPUSD,0
1202220,20,2021.01.12 23:05:00,2021.01.13 03:05:00,-0.54,GBPUSD,0
1202220,21,2021.01.13 04:20:00,2021.01.13 06:30:00,0.00,GBPUSD,0
1202220,22,2021.01.13 09:35:00,2021.01.13 16:30:00,-101.60,GBPUSD,0
1202220,23,2021.01.14 17:55:00,2021.01.14 18:00:00,9.00,GBPUSD,0
1202220,24,2021.01.14 18:55:00,2021.01.14 19:05:00,13.28,GBPUSD,0
1202220,25,2021.01.14 22:30:00,2021.01.14 23:40:00,0.00,GBPUSD,0
1202220,26,2021.01.15 17:25:00,2021.01.15 17:55:00,3.40,GBPUSD,1
1202220,27,2021.01.15 20:30:00,2021.01.18 02:00:00,9.86,GBPUSD,1
1202220,28,2021.01.18 06:30:00,2021.01.18 10:20:00,44.00,GBPUSD,1
1202220,29,2021.01.18 14:40:00,2021.01.18 18:20:00,-70.56,GBPUSD,1
1202220,30,2021.01.19 23:55:00,2021.01.20 03:15:00,-1.47,GBPUSD,0
1202220,31,2021.01.20 08:10:00,2021.01.20 11:05:00,52.44,GBPUSD,0
1202220,32,2021.01.20 12:00:00,2021.01.20 12:05:00,9.01,GBPUSD,0
1202220,33,2021.01.20 13:15:00,2021.01.20 17:10:00,-74.24,GBPUSD,0
1202220,34,2021.01.21 05:25:00,2021.01.21 10:45:00,65.80,GBPUSD,0
1202220,35,2021.01.21 17:25:00,2021.01.22 00:25:00,-0.93,GBPUSD,0
1202227,1,2020.12.24 11:40:00,2020.12.24 17:05:00,31.28,USDJPY,0
1202227,2,2020.12.28 16:30:00,2020.12.28 17:15:00,16.59,USDJPY,0
1202227,3,2020.12.28 18:25:00,2020.12.29 05:35:00,-44.36,USDJPY,0
1202227,4,2020.12.29 21:55:00,2020.12.30 02:55:00,11.44,USDJPY,1
1202227,5,2020.12.30 03:50:00,2020.12.30 08:20:00,0.00,USDJPY,1
1202227,6,2020.12.30 11:05:00,2020.12.30 14:15:00,62.09,USDJPY,1
1202227,7,2020.12.30 15:20:00,2020.12.30 19:05:00,-80.23,USDJPY,1
1202227,8,2020.12.31 01:55:00,2020.12.31 09:05:00,0.00,USDJPY,1
1202227,9,2020.12.31 16:50:00,2020.12.31 17:25:00,24.99,USDJPY,1
1202227,10,2021.01.04 03:40:00,2021.01.04 04:25:00,32.14,USDJPY,1
1202227,11,2021.01.04 05:35:00,2021.01.04 10:40:00,56.42,USDJPY,1
1202227,12,2021.01.04 11:35:00,2021.01.04 16:15:00,-48.19,USDJPY,1
1202227,13,2021.01.05 06:00:00,2021.01.05 18:35:00,163.52,USDJPY,1
1202227,14,2021.01.06 01:05:00,2021.01.06 02:10:00,24.43,USDJPY,1
1202227,15,2021.01.07 07:35:00,2021.01.07 08:05:00,20.26,USDJPY,0
1202227,16,2021.01.07 09:10:00,2021.01.07 10:20:00,34.66,USDJPY,0
1202227,17,2021.01.07 11:15:00,2021.01.07 12:45:00,38.58,USDJPY,0
1202227,18,2021.01.07 14:05:00,2021.01.07 17:20:00,30.79,USDJPY,0
1202227,19,2021.01.07 19:30:00,2021.01.08 15:50:00,-45.67,USDJPY,0
1202227,20,2021.01.11 03:40:00,2021.01.11 07:45:00,0.00,USDJPY,0
1202227,21,2021.01.11 15:35:00,2021.01.11 21:25:00,-66.43,USDJPY,0
1202227,22,2021.01.13 02:10:00,2021.01.13 02:50:00,14.44,USDJPY,1
1202227,23,2021.01.13 03:45:00,2021.01.13 11:35:00,-40.18,USDJPY,1
